IssuerID,State,Plan_Type,Global_rate_cleaned,Global_score_cleaned,S1_rate,S1_score,S2_rate,S2_score,S3_rate,S3_score,S1M49_den,S1M49_elig,S1M49_rate,S1M49_score,S1M2_den,S1M2_elig,S1M2_rate,S1M2_score,S1M52_den,S1M52_elig,S1M52_rate,S1M52_score,S1M55_den,S1M55_elig,S1M55_rate,S1M55_score,S1M6_den,S1M6_elig,S1M6_rate,S1M6_score,S1M7_den,S1M7_elig,S1M7_rate,S1M7_score,S1M8_den,S1M8_elig,S1M8_rate,S1M8_score,S1M9_den,S1M9_elig,S1M9_rate,S1M9_score,S1M54_den,S1M54_elig,S1M54_rate,S1M54_score,S1M13_den,S1M13_elig,S1M13_rate,S1M13_score,S1M15_den,S1M15_rate,S1M15_score,S1M48_den,S1M48_elig,S1M48_rate,S1M48_score,S1M50_den,S1M50_elig,S1M50_rate,S1M50_score,S1M17_den,S1M17_elig,S1M17_rate,S1M17_score,S1M18_den,S1M18_elig,S1M18_rate,S1M18_score,S1M19_den,S1M19_elig,S1M19_rate,S1M19_score,S1M20_den,S1M20_elig,S1M20_rate,S1M20_score,S1M23_den,S1M23_elig,S1M23_rate,S1M23_score,S1M25_den,S1M25_elig,S1M25_rate,S1M25_score,S1M53_den,S1M53_elig,S1M53_rate,S1M53_score,S1M47_den,S1M47_elig,S1M47_rate,S1M47_score,S1M30_den,S1M30_elig,S1M30_rate,S1M30_score,S1M31_den,S1M31_elig,S1M31_rate,S1M31_score,S1M51_den,S1M51_elig,S1M51_rate,S1M51_score,S2M33_den,S2M33_elig,S2M33_rate,S2M33_score,S2M34_den,S2M34_elig,S2M34_rate,S2M34_score,S2M36_den,S2M36_elig,S2M36_rate,S2M36_score,S2M37_den,S2M37_elig,S2M37_rate,S2M37_score,S2M38_den,S2M38_elig,S2M38_rate,S2M38_score,S3M40_den,S3M40_elig,S3M40_rate,S3M40_score,S3M41_den,S3M41_elig,S3M41_rate,S3M41_score,S3M42_den,S3M42_elig,S3M42_rate,S3M42_score,S3M43_den,S3M43_elig,S3M43_rate,S3M43_score,S3M44_den,S3M44_elig,S3M44_rate,S3M44_score,S3M45_den,S3M45_elig,S3M45_rate,S3M45_score
91237,NY,HMO,4,83.912,4,82.742,4,88.465,4,84.041,270,270,0.8037037,86.887,153,153,0.6699347,86.667,46,46,0.7391305,110,254,254,0.230315,60.292,360,4164,0.7305556,94.265,3980,3980,0.7778894,94.175,5039,5039,0.7261361,85.73,411,2433,0.4939173,70.459,2431,2431,0.4533114,63.135,2158,2158,0.7150139,89.154,536,0.5783582,82.923,34,34,0.4411765,52.962,52,52,0.4807692,66.06,360,13023,0.6944444,93.089,401,10711,0.6458853,90.334,182,183,0.8516484,91.871,182,183,0.8846154,92.244,473,473,0.6617336,101.649,18,19,0.7080109,NC,30,30,0.4,63.593,43,43,0.2325581,43.714,411,511,0.8694242,97.798,45,45,0.8,89.787,1385,1385,0.6584838,96.27,148,1293,67.4118022,86.708,121,1293,76.2912255,86.695,125,1293,75.866376,88.371,110,1293,84.4304981,92.085,90,1293,80.575421,NC,1678,1678,0.7711561,84.929,308,308,0.4837662,79.176,496,496,0.7237903,82.436,143,1293,53.0580623,87.06,125,1293,68.426101,87.527,158,1293,66.9807596,83.12
91278,ID,HMO,0,0.000,1,51.749,CSR-I,CSR-I,CSR-I,CSR-I,6,6,1,NC,38,38,0.5921053,76.598,.,.,NR,NC,9,9,0.2777778,NC,103,103,0.1650485,21.297,152,152,0.625,75.666,143,143,0.6223776,73.48,85,85,0.3411765,48.67,85,85,0.3647059,50.795,113,113,0.7345133,91.585,18,0.5845902,NC,1,1,0,NC,14,14,0.6428571,NC,348,348,0.3362069,45.068,202,202,0.2425743,33.926,38,38,0.4210526,45.421,38,38,0.2105263,21.953,17,17,0.2941176,NC,31,32,0.4276434,61.092,6,6,0.1666667,NC,7,7,0,NC,77,77,0.1168831,13.148,15,15,0.8666667,NC,140,140,0.45,65.789,45,473,73.8249199,NC,40,473,86.990347,NC,42,473,83.5237484,NC,38,473,88.7209293,NC,23,473,88.7804706,NC,86,86,0.8023256,88.362,19,19,0.5263158,NC,26,26,0.7692308,NC,45,473,46.3679608,NC,31,473,70.2566399,NC,48,473,75.8456633,NC
91450,AZ,HMO,4,80.770,3,77.68,5,91.772,4,82.126,392,392,0.8316327,89.906,769,769,0.6905072,89.328,207,207,0.3913044,58.666,921,921,0.2480999,64.948,411,7065,0.7493917,96.696,8647,8647,0.6945762,84.089,8955,8955,0.6739252,79.566,411,4813,0.4501217,64.211,4850,4850,0.6065979,84.484,4335,4335,0.7192618,89.684,1090,0.6652043,65.343,95,95,0.5052632,60.656,407,407,0.1425061,109.096,411,23776,0.5961071,79.907,411,18396,0.6009732,84.052,411,621,0.7664234,82.678,411,621,0.7883212,82.202,1227,1227,0.4547677,69.857,34,34,0.5392157,77.031,296,297,0.3682432,58.544,316,316,0.3196203,60.079,411,5020,0.6634225,74.626,439,439,0.8154898,91.525,9738,9738,0.4593346,67.154,148,1681,67.1627454,86.387,127,1681,82.3811724,93.615,126,1681,78.6542816,91.618,121,1681,87.5333185,95.469,87,1681,83.3483135,NC,2894,2894,0.7829993,86.233,698,698,0.4025788,65.889,769,769,0.6814044,77.609,141,1681,53.3109234,87.475,111,1681,68.3544819,87.436,157,1681,71.0054931,88.115
91661,NJ,EPO,4,82.091,4,81.88,4,89.762,3,75.264,1428,1428,0.8585434,92.816,1995,1995,0.7270677,94.058,432,432,0.6365741,95.438,1958,1958,0.3023494,79.149,354,21275,0.7485876,96.592,19179,19179,0.8047865,97.432,23002,23002,0.7559777,89.254,411,12853,0.4282238,61.088,12948,12948,0.4398363,61.259,9132,9132,0.7650022,95.387,3515,0.7324158,51.738,187,187,0.5347594,64.197,972,972,0.4341564,71.99,376,63785,0.6994681,93.762,392,59079,0.5816327,81.347,159,1738,0.9119497,98.376,159,1738,0.9371069,97.717,3056,3056,0.5543194,85.149,18,19,0.6464855,NC,411,650,0.3819951,60.731,411,667,0.136253,25.611,260,10153,0.8602564,96.767,1093,1093,0.8087832,90.773,16152,16152,0.7017707,102.598,138,1685,64.1993477,82.576,112,1685,80.0566654,90.973,123,1685,78.6450384,91.607,102,1685,86.0881163,93.892,87,1685,84.3628708,NC,13665,13665,0.6616173,72.865,2951,2951,0.3822433,62.56,3897,3897,0.7033616,80.11,129,1685,41.7771015,68.55,115,1685,64.0579987,81.94,140,1685,68.9452064,85.558
91762,NJ,EPO,3,79.821,3,77.758,5,90.369,3,77.527,429,429,0.8275058,89.46,740,740,0.6797298,87.934,184,184,0.5108696,76.592,912,912,0.2724781,71.329,407,12277,0.6781327,87.501,10680,10680,0.7551498,91.422,12153,12153,0.7088785,83.693,411,7359,0.3163017,45.121,7483,7483,0.4708005,65.571,6212,6212,0.7084675,88.338,2109,0.5970338,79.143,105,105,0.5428571,65.169,375,375,0.408,75.318,410,32963,0.5804878,77.813,411,34439,0.4720195,66.017,279,536,0.8028674,86.609,279,536,0.7849462,81.85,961,961,0.6014568,92.39,35,36,0.6089636,86.995,110,110,0.4363636,69.374,184,184,0.1847826,34.734,335,2413,0.840796,94.578,166,166,0.7409638,83.161,4626,4626,0.5888457,86.089,165,1686,67.2955032,86.558,137,1686,79.4786425,90.317,134,1686,77.8592469,90.692,123,1686,86.1045554,93.91,98,1686,85.0046577,NC,4703,4703,0.6451201,71.048,939,939,0.3674121,60.133,1599,1599,0.7704816,87.754,166,1686,46.4940059,76.29,135,1686,65.2251702,83.433,173,1686,69.7067921,86.503
91908,OK,PPO,1,56.502,1,51.462,CSR-I,CSR-I,3,76.666,10,10,0.7,NC,70,70,0.6285714,81.316,60,60,0.0916667,13.743,100,100,0.285,74.607,411,420,0.5596107,72.208,1094,1094,0.6553931,79.345,935,935,0.6983957,82.455,411,480,0.3138686,44.774,491,491,0.3319756,46.236,602,602,0.7109635,88.649,63,0.4919888,NC,15,15,0.3333333,NC,64,64,0.578125,53.674,411,3624,0.1411192,18.917,411,550,0.2846715,39.814,39,39,0.3846154,41.49,39,39,0.4615385,48.127,96,96,0.2604167,40.003,21,21,0.4761905,NC,4,4,0,NC,17,17,0,NC,201,201,0.2470979,27.795,5,5,0.6,NC,849,849,0.1484099,21.697,52,1282,66.9124383,NC,41,1282,81.7498468,NC,39,1282,79.9280165,NC,38,1282,87.5751344,NC,25,1282,82.9880404,NC,267,267,0.752809,82.908,69,69,0.4347826,71.159,129,129,0.6666667,75.93,51,1282,55.8055059,NC,46,1282,70.1335772,NC,56,1282,71.7619839,NC
92499,CA,HMO,4,85.419,4,82.392,5,91.892,5,91.054,237,237,0.7383966,79.827,355,355,0.7140845,92.378,51,51,0.5588236,83.782,507,507,0.2169625,56.796,288,1940,0.7638889,98.566,2885,2885,0.8259965,100,3060,3060,0.7977124,94.181,371,1673,0.6873315,98.05,1667,1667,0.7102579,98.922,1280,1280,0.8164063,101.796,782,0.8137993,35.263,33,33,0.5454545,65.481,169,169,0.5029586,63.237,392,11001,0.6938776,93.013,405,9697,0.6049383,84.607,270,336,0.8037037,86.699,270,336,0.8666667,90.372,485,485,0.6082474,93.433,12,12,0.6717172,NC,149,149,0.5167785,82.159,142,142,0.3309859,62.215,403,1889,0.7568238,85.132,253,253,0.6758893,75.857,3275,3275,0.5010687,73.256,127,1684,64.8553383,83.42,111,1684,80.4095971,91.375,108,1684,82.1186416,95.654,104,1684,89.0449367,97.117,72,1684,85.0251225,NC,1370,1370,0.8722628,96.064,199,199,0.5527638,90.469,558,558,0.609319,69.399,128,1684,58.593359,96.143,115,1684,76.435107,97.772,135,1684,77.7443295,96.477
92815,CA,HMO,3,78.130,3,75.071,4,87.736,4,80.764,563,563,0.7104796,76.809,947,947,0.6151004,79.573,119,119,0.3823529,57.324,865,865,0.2872833,75.205,388,13137,0.6778351,87.463,16215,16215,0.7425224,89.894,17957,17957,0.6903714,81.508,411,11538,0.513382,73.236,11666,11666,0.5860621,81.624,9982,9982,0.7384292,92.073,2040,0.559667,86.707,66,66,0.3484848,41.835,416,416,0.6514423,44.346,410,49247,0.5585366,74.871,411,45152,0.4768856,66.697,240,436,0.8416667,90.795,240,436,0.9083333,94.717,1589,1589,0.6412838,98.507,38,40,0.3847795,54.969,162,162,0.4259259,67.715,189,189,0.4021164,75.586,388,3032,0.733677,82.528,257,257,0.5836576,65.506,8876,8876,0.4255295,62.212,187,1672,62.9138867,80.922,146,1672,76.7450359,87.21,133,1672,76.7839574,89.44,133,1672,85.6090742,93.37,85,1672,81.4656867,NC,4165,4165,0.7195678,79.248,971,971,0.3439753,56.297,2033,2033,0.6984752,79.553,186,1672,54.142626,88.84,172,1672,68.4345274,87.538,198,1672,75.0278911,93.106
93078,IA,EPO,3,78.289,3,74.297,5,95.897,3,76.649,60,60,0.8333333,90.09,220,220,0.7227273,93.496,75,75,0.2,29.985,242,242,0.2685951,70.313,411,1599,0.6472019,83.51,2203,2203,0.7258284,87.873,2215,2215,0.8058691,95.144,411,1039,0.4160584,59.352,1045,1045,0.3971292,55.31,912,912,0.7938596,98.985,363,0.4166468,110,45,45,0.4888889,58.69,146,146,0.5821918,53.156,411,4779,0.4501217,60.338,411,4399,0.5158151,72.142,79,79,0.6962025,75.103,79,79,0.5949367,62.037,163,163,0.3865031,59.371,49,49,0.5607993,80.114,20,20,0.55,NC,25,25,0.2,NC,317,317,0.6866456,77.238,37,37,0.7837838,87.967,659,659,0.508346,74.32,124,1284,73.0547966,93.966,106,1284,86.3319425,98.104,102,1284,82.0901895,95.62,96,1284,90.3664788,NC,58,1284,88.6839925,NC,649,649,0.7750385,85.357,195,195,0.3128205,51.198,394,394,0.7741117,88.168,107,1284,44.1089786,72.376,88,1284,63.9759199,NC,134,1284,69.4193933,86.146
93689,CA,HMO,4,81.167,3,77.065,4,89.575,4,89.165,40,40,0.875,94.595,104,104,0.6586538,85.207,20,20,0.425,NC,156,156,0.1442308,37.757,401,896,0.6483791,83.662,1081,1081,0.7650324,92.619,1040,1040,0.7365385,86.959,411,471,0.4793187,68.376,461,461,0.5010846,69.789,375,375,0.736,91.771,196,0.6272837,73.019,6,6,0.3333333,NC,118,118,0.3474576,83.021,384,3321,0.6197917,83.082,407,3545,0.6167076,86.253,31,31,0.8064516,86.996,31,31,0.8064516,84.093,151,151,0.4966887,76.296,25,26,0.6,NC,23,23,0.3913043,NC,42,42,0.1904762,35.804,392,569,0.6845238,76.999,42,42,0.6666667,74.822,1054,1054,0.4800759,70.187,165,1679,65.9906891,84.88,147,1679,82.1879178,93.395,146,1679,75.4312408,87.864,136,1679,84.5019524,92.162,99,1679,82.7232128,NC,354,354,0.8672316,95.51,45,45,0.5333333,87.289,141,141,0.7163121,81.585,151,1679,52.132289,85.541,143,1679,73.8818535,94.506,183,1679,72.9750995,90.559
94084,MD,PPO,4,88.581,4,89.546,5,92.873,4,80.429,34,34,0.9117647,98.569,80,80,0.81875,105.918,18,18,0.5,NC,57,57,0.3684211,96.445,247,248,0.582996,75.225,298,298,0.8657718,104.815,389,389,0.7969152,94.087,172,173,0.5290698,75.474,173,173,0.5260116,73.261,172,172,0.7965116,99.316,83,0.81686,NC,5,5,0.6,NC,22,22,0.2272727,NC,360,1225,0.725,97.185,376,790,0.6223404,87.041,26,26,0.8076923,NC,26,26,0.8846154,NC,69,69,0.3913043,60.108,8,8,0.7261905,NC,17,17,0.5294118,NC,23,23,0.4347826,NC,283,283,0.6702002,75.388,34,34,0.8235294,92.428,424,424,0.7382075,107.925,116,1293,70.2683166,90.382,101,1293,81.2204131,92.296,106,1293,82.3665827,95.942,97,1293,87.2068985,NC,79,1293,88.0863699,NC,192,192,0.8489583,93.498,43,43,0.4651163,76.124,87,87,0.6781609,77.239,103,1293,40.9977004,67.271,87,1293,58.4683815,NC,120,1293,70.9222482,88.011
94248,KS,EPO,3,79.681,3,78.249,CSR-I,CSR-I,4,85.409,11,11,1,NC,63,63,0.6349206,82.137,10,10,0.5,NC,43,43,0.1627907,42.615,212,212,0.740566,95.557,266,266,0.6842105,82.834,294,294,0.7244898,85.536,116,116,0.3965517,56.569,115,115,0.6,83.565,126,126,0.6825397,85.105,52,0.3503302,NC,5,5,0.6,NC,8,8,0.375,NC,392,728,0.6683673,89.593,503,503,0.528827,73.962,17,17,0.7647059,NC,17,17,0.8235294,NC,45,45,0.3333333,51.203,18,18,0.462963,NC,10,10,0.2,NC,8,8,0.25,NC,149,149,0.8098434,91.096,20,20,0.85,NC,258,258,0.6666667,97.466,77,787,76.3302957,NC,66,787,90.0431045,NC,71,787,82.7315395,NC,61,787,90.3465012,NC,49,787,85.762088,NC,158,158,0.8924051,98.283,47,47,0.4468085,73.127,47,47,0.7446809,84.816,66,787,51.0914499,NC,54,787,79.5975005,NC,80,787,73.6889899,NC
94506,DC,HMO,5,99.296,5,102.151,4,88.928,5,98.243,36,36,1,108.108,73,73,0.8356165,108.1,12,12,0.75,NC,34,34,0.25,65.445,279,390,0.7849462,101.283,386,386,0.7564767,91.583,437,437,0.7551487,89.156,207,245,0.8985507,110,236,236,0.8855932,110,200,200,0.76,94.763,62,0.1984363,NC,4,4,0.75,NC,3,3,0,NC,240,2312,0.8125,108.914,305,1322,0.7868852,110,47,47,0.9148936,98.694,47,47,0.9787234,102.057,133,133,0.7593985,110,22,22,0.5606061,NC,38,38,0.7894737,110,29,29,0.5517241,NC,100,483,0.9933333,110,87,87,0.8965517,100.623,663,663,0.7556561,110,142,1685,68.2448051,87.779,113,1685,75.1203921,85.364,123,1685,75.9010397,88.411,103,1685,86.329359,94.156,77,1685,81.2794076,NC,324,324,0.941358,103.674,50,50,0.76,110,100,100,0.78,88.838,143,1685,59.9822655,98.422,134,1685,74.5597203,95.373,153,1685,75.0635311,93.151
94529,WI,HMO,4,89.465,4,87.293,5,93.774,5,93.848,56,56,0.7321429,79.151,53,53,0.754717,97.635,21,21,0.5238096,NC,48,48,0.25,65.445,297,300,0.7138047,92.104,709,709,0.8392102,101.599,718,718,0.8857939,104.58,273,276,0.4468864,63.75,272,272,0.6176471,86.023,249,249,0.875502,109.165,13,4.7326077,NC,8,8,0.875,NC,52,52,0.4807692,66.06,411,2245,0.6472019,86.756,411,1603,0.6715328,93.921,35,35,0.9428571,101.711,35,35,0.9142857,95.337,75,75,0.3066667,47.107,38,38,0.6062115,86.602,16,16,0.5,NC,10,10,0.4,NC,263,263,0.8048162,90.531,31,31,0.9354839,104.993,433,433,0.5889145,86.099,175,1291,67.3248777,86.596,151,1291,83.4845856,94.869,159,1291,80.4541497,93.715,134,1291,88.5575811,96.586,109,1291,86.5459971,97.105,131,131,0.9312977,102.566,15,15,0.6666667,NC,151,151,0.8344371,95.038,165,1291,51.8160694,85.022,157,1291,75.618585,96.727,188,1291,72.4321315,89.885
94788,NY,HMO,4,89.976,4,89.156,5,96.97,4,86.26,37,37,0.9189189,99.343,35,35,0.7285714,94.252,8,8,0.5,NC,45,45,0.1666667,43.63,305,485,0.7704918,99.418,519,519,0.7745665,93.773,584,584,0.7756849,91.58,217,217,0.5990783,85.461,213,213,0.5070423,70.619,181,181,0.6519337,81.288,81,0.5851118,NC,7,7,0.7142857,NC,29,29,0.6206897,NC,335,1424,0.7373134,98.836,366,1504,0.6994536,97.826,26,26,0.5769231,NC,26,26,0.4615385,NC,71,71,0.5633803,86.541,24,24,0.6527778,NC,3,3,0.3333333,NC,6,6,0.1666667,NC,91,91,0.9304029,104.657,7,7,0.8571428,NC,223,223,0.690583,100.962,185,1294,74.314663,95.586,162,1294,87.6435098,99.595,164,1294,81.1894021,94.571,149,1294,90.3920877,98.587,116,1294,86.0147916,96.509,120,120,0.8166667,89.941,40,40,0.475,77.741,84,84,0.7142857,81.354,168,1294,50.871946,83.473,134,1294,75.9725408,97.18,201,1294,70.8082494,87.87
94815,CT,POS,4,84.111,4,86.508,CSR-I,CSR-I,3,74.522,72,72,0.8055556,87.087,88,88,0.6875,88.939,21,21,0.5,NC,112,112,0.2946429,77.132,411,892,0.7469586,96.382,1258,1258,0.8187599,99.123,1679,1679,0.7730792,91.273,411,546,0.5644769,80.525,562,562,0.4519573,62.947,641,641,0.7472699,93.176,205,0.6791018,62.53,16,16,0.4375,NC,44,44,0.3636364,80.962,403,3242,0.6873449,92.137,371,2412,0.6738544,94.245,65,65,0.9076923,97.917,65,65,0.9076923,94.65,305,305,0.6786885,104.253,15,15,0.6222222,NC,21,21,0.5714286,NC,31,31,0.1612903,30.318,411,614,0.7356042,82.745,40,40,0.925,103.816,1095,1095,0.7780822,110,48,533,61.566473,NC,44,533,75.0753721,NC,40,533,72.344547,NC,39,533,83.5697806,NC,36,533,83.602808,NC,500,500,0.786,86.564,131,131,0.351145,57.471,232,232,0.6982759,79.53,45,533,44.756999,NC,38,533,65.5206076,NC,51,533,64.3658437,NC
95185,VA,HMO,5,99.962,5,101.798,5,93.667,5,98.913,231,231,1,108.108,376,376,0.7473405,96.681,57,57,0.7982456,110,153,153,0.2712419,71.006,411,3870,0.8467153,109.254,4042,4042,0.8169223,98.901,4961,4961,0.7637573,90.172,147,3355,0.9455782,110,3395,3395,0.8966127,110,2563,2563,0.7822864,97.542,448,0.517056,95.333,58,58,0.637931,76.582,72,72,0.1111111,110,240,11194,0.85,110,321,10804,0.788162,110,134,323,0.9477612,102.24,134,323,0.9776119,101.941,790,790,0.843038,110,16,17,0.6875,NC,193,193,0.6580311,104.615,197,197,0.6345178,110,100,2715,0.9833333,110,308,308,0.8603896,96.564,4241,4241,0.7005423,102.418,164,1679,68.6083253,88.247,138,1679,82.4326435,93.673,137,1679,82.1592226,95.701,126,1679,88.9815201,97.048,86,1679,85.6118874,NC,1974,1974,0.9305978,102.489,184,184,0.8152174,110,589,589,0.7945671,90.497,162,1679,59.0258708,96.853,156,1679,74.7384419,95.602,170,1679,79.0004657,98.036
95865,NV,HMO,3,79.722,3,78.791,CSR-I,CSR-I,4,83.446,185,185,0.8756757,94.668,381,381,0.6089239,78.774,72,72,0.5555556,83.292,316,316,0.1756329,45.977,360,3821,0.7916667,102.151,4090,4090,0.6819071,82.555,4815,4815,0.6438214,76.012,411,2463,0.4963504,70.806,2468,2468,0.6507293,90.631,2094,2094,0.7015282,87.472,752,0.720574,54.135,38,38,0.5263158,63.183,297,297,0.2861953,90.815,380,11369,0.6052632,81.134,407,11260,0.5921376,82.816,147,270,0.9455782,102.004,147,270,0.9047619,94.344,546,546,0.5732601,88.058,13,13,0.5512821,NC,231,231,0.2943723,46.8,233,233,0.304721,57.278,376,3154,0.7322695,82.37,350,350,0.7657143,85.939,5538,5538,0.4855544,70.987,107,1298,63.0394769,81.084,93,1298,78.8668725,NC,93,1298,76.4864408,NC,88,1298,88.0038217,NC,58,1298,86.3750922,NC,1986,1986,0.8076536,88.949,524,524,0.5248092,85.893,444,444,0.7027027,80.034,106,1298,46.2637011,75.912,85,1298,66.0931222,NC,116,1298,69.6566212,86.441
96667,ME,HMO,4,83.950,4,81.147,5,91.647,4,87.468,189,189,0.7671958,82.94,270,270,0.7444445,96.306,21,21,0.5714286,NC,239,239,0.1799163,47.099,401,1683,0.6309227,81.409,2095,2095,0.8,96.852,2058,2058,0.8270165,97.641,411,875,0.6909976,98.573,872,872,0.2442661,34.02,682,682,0.8181818,102.018,361,0.5827506,82.034,41,41,0.7560976,90.768,115,115,0.5217391,60.847,398,6639,0.6809045,91.274,384,7215,0.6119792,85.591,125,125,0.84,90.615,125,125,0.768,80.083,381,381,0.3937008,60.476,28,28,0.7857143,NC,104,104,0.5,79.491,112,112,0.2946429,55.384,398,1635,0.6825796,76.781,174,174,0.8448276,94.818,2470,2470,0.6854251,100.208,189,1547,68.2445746,87.779,164,1547,82.1360418,93.336,164,1547,77.127906,89.84,149,1547,86.3251809,94.151,114,1547,83.0007626,93.127,702,702,0.9017094,99.307,185,185,0.4864865,79.621,453,453,0.8057395,91.77,169,1547,48.0836263,78.898,138,1547,70.7277131,90.471,198,1547,68.2871214,84.741
96751,NH,HMO,4,82.386,4,80.07,5,91.823,4,82.216,179,179,0.7541899,81.534,372,372,0.7016129,90.765,84,84,0.6607143,99.058,466,466,0.2113734,55.333,411,3253,0.6131387,79.115,5081,5081,0.746113,90.328,4996,4996,0.7658127,90.415,411,1876,0.5255474,74.971,1883,1883,0.385555,53.698,1636,1636,0.7744499,96.565,691,0.7475213,48.68,83,83,0.6987952,83.889,211,211,0.2985782,89.239,411,15263,0.6277372,84.147,411,12433,0.6520681,91.198,310,310,0.8258065,89.084,310,310,0.7612903,79.384,840,840,0.4595238,70.587,25,25,0.6533333,NC,148,148,0.4324324,68.749,185,185,0.2432432,45.722,411,2905,0.7502028,84.387,243,243,0.8477366,95.144,4699,4699,0.6814216,99.623,130,1678,69.4150327,89.284,118,1678,83.9647143,95.414,119,1678,74.3082109,86.556,106,1678,88.0564528,96.039,74,1678,82.8902521,NC,1441,1441,0.8535739,94.006,366,366,0.4754098,77.808,942,942,0.7154989,81.492,122,1678,45.2854139,74.307,95,1678,60.6893403,NC,144,1678,67.2590266,83.466
97176,LA,PPO,3,78.630,3,74.612,5,95.869,3,77.47,51,51,0.7058824,76.312,84,84,0.6428572,83.164,27,27,0.2777778,NC,108,108,0.2268519,59.385,321,1251,0.7352025,94.865,1356,1356,0.7905605,95.71,1366,1366,0.7942899,93.777,403,647,0.5459057,77.875,638,638,0.3589342,49.991,728,728,0.7527473,93.859,142,0.2782384,NC,8,8,0.75,NC,137,137,0.4160584,74.293,360,2424,0.6583333,88.248,384,2291,0.6380208,89.234,67,67,0.6567164,70.843,67,67,0.3880597,40.465,128,128,0.453125,69.604,24,24,0.4861111,NC,23,23,0.173913,NC,35,35,0.1714286,32.223,411,454,0.6196269,69.699,35,35,0.8,89.787,790,790,0.4670886,68.288,142,1292,73.0833123,94.003,123,1292,83.4804539,94.864,114,1292,82.9998372,96.68,105,1292,89.7892319,97.929,73,1292,89.5803302,NC,377,377,0.602122,66.313,81,81,0.308642,50.514,138,138,0.6304348,71.804,133,1292,55.6120945,91.251,109,1292,72.2935939,92.474,136,1292,74.507514,92.461
97667,AZ,HMO,4,80.062,4,80.63,CSR-I,CSR-I,3,77.789,12,12,0.9166667,NC,74,74,0.695946,90.032,27,27,0.5185185,NC,109,109,0.3165138,82.857,366,405,0.6967213,89.9,626,626,0.7539936,91.283,668,668,0.7934132,93.673,326,326,0.4110429,58.637,327,327,0.5045872,70.277,246,246,0.7845528,97.825,88,0.5293862,NC,12,12,0.75,NC,45,45,0.2888889,90.472,409,1756,0.4278729,57.356,410,1100,0.5682927,79.481,48,49,0.7291667,78.659,48,49,0.9166667,95.586,71,71,0.5070423,77.887,27,27,0.4691358,NC,14,14,0.3571429,NC,14,14,0.0714286,NC,244,244,0.7144809,80.369,27,27,0.7037037,NC,587,587,0.3816014,55.79,92,1635,63.6671181,NC,75,1635,76.2780306,NC,78,1635,68.6409385,NC,69,1635,84.5944695,NC,59,1635,78.5604905,NC,182,182,0.7527473,82.902,38,38,0.3684211,60.298,72,72,0.7916667,90.167,92,1635,47.6489567,NC,79,1635,64.5824284,NC,96,1635,62.1320275,NC
97879,CO,HMO,3,78.379,3,73.798,4,89.737,4,85.348,55,55,0.7818182,84.521,219,219,0.5844749,75.611,30,30,0.4666667,69.965,234,234,0.1623932,42.511,371,1174,0.722372,93.209,1740,1740,0.6281609,76.049,1948,1948,0.6545175,77.275,411,697,0.379562,54.146,712,712,0.5196629,72.376,725,725,0.6510345,81.176,225,0.6118108,76.152,34,34,0.4117647,49.432,128,128,0.671875,41.746,401,8519,0.605985,81.231,411,5362,0.6399027,89.497,188,188,0.8670213,93.53,188,188,0.9042553,94.291,373,373,0.3753351,57.655,15,15,0.4888889,NC,85,86,0.5294118,84.167,103,103,0.223301,41.974,305,1862,0.8087432,90.972,107,107,0.7570094,84.962,3101,3101,0.5807804,84.909,123,1291,67.5594737,86.898,112,1291,83.955314,95.404,110,1291,74.6101526,86.908,97,1291,87.3057307,NC,74,1291,84.944032,NC,921,921,0.8805646,96.978,213,213,0.5868545,96.048,259,259,0.7065637,80.474,117,1291,47.1105101,77.301,92,1291,61.1019306,NC,130,1291,61.1942037,75.939
98185,MI,HMO,4,83.109,4,83.773,CSR-I,CSR-I,4,80.455,349,349,0.8853868,95.717,1063,1063,0.7031985,90.97,189,189,0.6455027,96.777,841,841,0.2140309,56.029,384,8684,0.7552083,97.446,9498,9498,0.7699516,93.214,10025,10025,0.7747631,91.471,411,4552,0.5255474,74.971,4514,4514,0.5367745,74.76,3664,3664,0.7349891,91.645,1346,0.5671037,85.202,157,157,0.6050955,72.641,707,707,0.5289958,59.924,342,25255,0.6842105,91.717,395,27193,0.6151899,86.041,147,505,0.952381,102.738,147,505,0.9251701,96.472,1186,1186,0.5059022,77.712,34,34,0.5047534,72.108,378,378,0.3915344,62.247,377,377,0.2572944,48.364,207,5408,0.9066023,101.98,628,628,0.8694268,97.579,9025,9025,0.634903,92.822,107,1293,71.1073304,91.461,97,1293,86.2624938,NC,95,1293,75.8756705,NC,93,1293,91.3214662,NC,56,1293,86.8460917,NC,3009,3009,0.8361582,92.088,701,701,0.4778887,78.214,1269,1269,0.7470449,85.085,106,1293,42.5614833,69.837,77,1293,63.0459038,NC,120,1293,62.0900152,77.051
